"","School.Name","Total.Enrollment","Grade.8","Grade.9","X..Multiple.Race.Categories.Not.Represented","X..White","X..Poverty","X..Female","X..Male","elem","mid","high","Grade.1","Grade.2","Grade.3","Grade.4","Grade.5","Grade.6","Grade.7","Grade.10","Grade.11","Grade.12","X..Asian","X..Black","X..Hispanic"
"1201","1201",2087,0,0,67,44,1870,1008,1079,1,0,0,298,277,296,335,329,0,0,0,0,0,10,1206,760
"1202","1202",6607,0,0,91,2832,5377,3165,3442,1,0,0,1151,1109,1026,1032,1020,0,0,0,0,0,2246,49,1389
"1203","1203",2453,0,0,55,78,1725,1140,1313,1,0,0,380,373,363,368,352,0,0,0,0,0,424,962,934
"1204","1204",1324,0,0,19,28,1250,643,681,1,0,0,216,209,211,195,210,0,0,0,0,0,25,782,470
"1205","1205",3608,0,0,110,122,2252,1780,1828,1,0,0,486,504,564,559,543,0,0,0,0,0,257,2746,373
"1206","1206",4553,0,0,105,585,1905,2134,2419,1,0,0,712,723,740,700,720,0,0,0,0,0,3345,89,429
"1207","1207",3122,0,0,24,36,2576,1557,1565,1,0,0,394,457,610,573,543,0,0,0,0,0,44,858,2160
"1208","1208",5766,0,0,35,1584,4301,2759,3007,1,0,0,921,926,923,952,977,0,0,0,0,0,3031,24,1092
"1209","1209",1579,0,0,86,454,437,753,826,1,0,0,231,233,228,241,234,0,0,0,0,0,674,40,325
"1210","1210",6306,0,0,19,1270,4019,3141,3165,1,0,0,1025,1027,1039,1019,936,0,0,0,0,0,3658,73,1286
"1211","1211",4947,0,0,30,263,4303,2595,2352,1,0,0,828,855,856,852,829,0,0,0,0,0,83,650,3921
"1212","1212",2367,329,0,59,101,1862,1033,1334,0,1,0,0,0,430,458,457,357,336,0,0,0,62,606,1539
"1213","1213",7469,607,0,119,2954,5386,3733,3736,1,1,0,895,881,917,939,969,703,653,0,0,0,3499,137,760
"1214","1214",2983,0,0,97,901,2358,1453,1530,1,0,0,466,475,481,472,436,0,0,0,0,0,657,445,883
"1215","1215",1757,0,0,11,107,1434,791,966,1,0,0,456,494,138,73,0,0,0,0,0,0,73,148,1418
"1216","1216",6033,677,0,138,2166,2973,2856,3177,1,1,0,577,600,640,704,748,694,705,0,0,0,750,2041,938
"1217","1217",3488,344,0,44,2584,1202,1706,1782,1,1,0,356,349,360,343,363,332,342,0,0,0,129,57,674
"1218","1218",1959,0,0,13,28,1675,959,1000,1,0,0,265,287,328,339,335,0,0,0,0,0,35,1786,97
"1219","1219",806,0,0,2,2,760,431,375,1,0,0,235,206,0,0,0,0,0,0,0,0,4,157,641
"1220","1220",2890,0,0,69,973,1102,1486,1404,1,0,0,488,466,431,453,472,0,0,0,0,0,1338,22,488
"1221","1221",3601,321,0,45,1443,2782,1760,1841,1,1,0,422,415,407,415,402,310,312,0,0,0,1099,123,891
"1222","1222",1890,0,0,26,217,1504,930,960,1,0,0,291,306,313,338,332,0,0,0,0,0,26,508,1113
"1223","1223",2272,309,0,11,15,2095,1190,1082,1,1,0,204,209,229,228,225,272,276,0,0,0,4,323,1919
"1224","1224",3954,0,0,88,418,2133,1916,2038,1,0,0,615,624,694,684,587,0,0,0,0,0,1017,27,2404
"1225","1225",3499,0,0,39,598,3033,1796,1703,1,0,0,566,531,528,524,522,0,0,0,0,0,1177,453,1232
"1226","1226",1852,0,0,179,866,398,970,882,1,0,0,278,286,277,279,279,0,0,0,0,0,252,119,436
"1227","1227",1498,0,0,25,71,1364,766,732,1,0,0,206,218,205,232,245,0,0,0,0,0,35,1078,289
"1228","1228",2297,0,0,43,249,1250,1066,1231,1,0,0,355,323,321,296,295,0,0,0,0,0,1512,154,339
"1229","1229",4329,593,0,78,55,3881,2125,2204,1,1,0,359,368,439,385,355,626,613,0,0,0,111,1065,3020
"1230","1230",2500,0,0,48,66,1963,1243,1257,1,0,0,275,327,418,547,523,0,0,0,0,0,1650,151,585
"1231","1231",4556,0,0,56,144,3453,2166,2390,1,0,0,699,656,673,658,674,0,0,0,0,0,2330,526,1500
"1232","1232",4411,0,0,55,2050,3132,2178,2233,1,0,0,695,682,735,721,729,0,0,0,0,0,1069,87,1150
"1233","1233",3699,0,0,59,1820,2763,1899,1800,1,0,0,541,546,547,533,491,0,0,0,0,0,1001,134,685
"1234","1234",5857,0,0,158,1057,4244,2846,3011,1,0,0,906,933,931,954,966,0,0,0,0,0,3048,563,1031
"1235","1235",2418,0,0,33,45,1835,1193,1225,1,0,0,345,350,369,394,364,0,0,0,0,0,38,2030,272
"1236","1236",3256,415,0,25,479,2379,1554,1702,1,1,0,280,295,316,323,320,402,420,0,0,0,1551,237,964
"1237","1237",3480,0,0,111,1265,2551,1726,1754,1,0,0,546,564,573,562,553,0,0,0,0,0,1058,249,797
"1238","1238",3168,0,0,40,584,1275,1500,1668,1,0,0,497,507,504,533,540,0,0,0,0,0,2016,81,447
"1239","1239",1542,0,0,8,35,1334,726,816,1,0,0,200,215,244,265,278,0,0,0,0,0,6,1340,153
"1240","1240",4474,0,0,120,1998,2334,2120,2354,1,0,0,717,749,748,740,727,0,0,0,0,0,921,622,813
"1241","1241",2873,0,0,285,25,2608,1270,1603,1,0,0,427,434,431,454,446,0,0,0,0,0,347,1745,471
"1242","1242",1261,0,0,17,18,1147,636,625,1,0,0,187,194,192,197,223,0,0,0,0,0,32,800,394
"1243","1243",412,0,0,3,1,389,210,202,1,0,0,60,64,79,55,62,0,0,0,0,0,3,88,317
"1244","1244",5109,531,0,55,1912,4290,2426,2683,1,1,0,522,522,542,567,580,533,543,0,0,0,1515,91,1536
"1245","1245",6188,561,0,62,1651,3576,3061,3127,1,1,0,702,683,690,724,760,626,593,0,0,0,3626,93,756
"1246","1246",7192,0,0,58,1521,4987,3404,3788,1,0,0,1148,1191,1203,1179,1135,0,0,0,0,0,2606,125,2882
"1247","1247",5786,0,0,101,979,3962,2776,3010,1,0,0,882,885,921,913,922,0,0,0,0,0,2677,111,1918
"1248","1248",4949,493,0,95,1671,2881,2405,2544,1,1,0,486,500,570,578,633,594,558,0,0,0,474,415,2294
"1249","1249",2195,0,0,11,28,1886,1124,1071,1,0,0,313,321,318,349,348,0,0,0,0,0,21,2013,122
"1250","1250",2623,0,0,46,808,2146,1294,1329,1,0,0,378,391,424,444,436,0,0,0,0,0,598,170,1001
"1251","1251",1918,0,0,178,1381,190,957,961,1,0,0,321,332,311,302,294,0,0,0,0,0,168,33,158
"1252","1252",6184,492,0,126,89,4335,3385,2799,1,1,0,763,803,796,764,744,521,510,0,0,0,87,5731,151
"1253","1253",2841,0,0,143,1448,1236,1449,1392,1,0,0,442,445,429,428,425,0,0,0,0,0,294,570,386
"1254","1254",2979,294,0,28,705,2361,1439,1540,1,1,0,301,300,276,280,275,282,311,0,0,0,603,117,1526
"1255","1255",2201,0,0,7,156,1974,1006,1195,1,0,0,320,343,332,363,375,0,0,0,0,0,312,41,1685
"1256","1256",2524,0,0,50,77,2216,1328,1196,1,0,0,360,360,384,397,416,0,0,0,0,0,10,2150,237
"1257","1257",849,0,0,30,20,726,377,472,1,0,0,126,122,126,120,145,0,0,0,0,0,9,532,258
"1258","1258",1960,0,0,27,93,1344,1002,958,1,0,0,482,387,347,0,0,0,0,0,0,0,1491,72,277
"1259","1259",459,0,0,9,3,428,217,242,1,0,0,70,67,62,76,71,0,0,0,0,0,15,327,105
"1260","1260",2563,0,0,21,25,2127,1216,1347,1,0,0,340,378,423,466,492,0,0,0,0,0,25,2373,119
"1261","1261",887,0,0,25,16,834,456,431,1,0,0,137,149,149,140,131,0,0,0,0,0,23,454,369
"1262","1262",3487,0,0,27,118,3239,1617,1870,1,0,0,548,573,614,601,638,0,0,0,0,0,96,291,2955
"1263","1263",4259,0,0,17,1509,2581,2148,2111,1,0,0,717,731,709,717,700,0,0,0,0,0,2162,26,545
"1264","1264",4399,0,0,49,172,3166,2170,2229,1,0,0,721,733,686,678,630,0,0,0,0,0,285,1812,2081
"1265","1265",2548,0,0,9,27,1884,1238,1310,1,1,0,324,393,416,458,484,1,0,0,0,0,406,302,1804
"1266","1266",2594,0,0,73,136,1852,1315,1279,1,0,0,371,404,407,412,394,0,0,0,0,0,81,1929,375
"1267","1267",1703,0,0,47,21,1239,835,868,1,0,0,238,243,325,298,216,0,0,0,0,0,86,1410,139
"1268","1268",4601,0,0,65,1063,3573,2164,2437,1,0,0,769,766,723,712,684,0,0,0,0,0,1723,19,1731
"1269","1269",3202,0,0,72,249,2571,1539,1663,1,0,0,474,501,525,508,519,0,0,0,0,0,381,130,2370
"1270","1270",3869,0,0,18,2320,2230,1821,2048,1,0,0,651,650,627,609,579,0,0,0,0,0,1152,39,340
"1271","1271",4573,0,0,79,2875,3490,2247,2326,1,0,0,731,753,765,768,780,0,0,0,0,0,1016,117,486
"1272","1272",214,0,0,3,7,203,114,100,1,0,0,40,30,26,37,27,0,0,0,0,0,1,130,73
"1273","1273",3102,0,0,7,55,2449,1603,1499,1,0,0,456,459,473,499,488,0,0,0,0,0,30,661,2349
"1274","1274",3950,0,0,235,1740,1489,1861,2089,1,0,0,638,623,614,607,595,0,0,0,0,0,268,934,773
"1275","1275",1154,94,0,4,31,1064,593,561,1,1,0,112,118,115,134,149,131,104,0,0,0,17,947,155
"1276","1276",2387,0,0,35,1217,1600,1189,1198,1,0,0,406,414,397,415,368,0,0,0,0,0,278,70,787
"1277","1277",1894,0,0,7,45,1612,969,925,1,0,0,276,266,282,311,308,0,0,0,0,0,11,1715,116
"1278","1278",448,0,0,6,4,409,211,237,1,0,0,66,71,69,70,65,0,0,0,0,0,22,296,120
"1279","1279",1853,0,0,52,75,1682,891,962,1,0,0,274,265,302,286,288,0,0,0,0,0,62,1382,282
"1280","1280",964,0,0,37,23,887,443,521,1,0,0,146,136,132,137,159,0,0,0,0,0,151,50,703
"1281","1281",1726,0,0,19,17,1410,942,784,1,0,0,260,246,248,264,284,0,0,0,0,0,21,1282,387
"1282","1282",3121,0,0,41,124,2594,1447,1674,1,0,0,433,443,497,497,482,0,0,0,0,0,78,2749,129
"1283","1283",1406,0,0,32,9,1292,647,759,1,0,0,194,186,191,186,196,0,0,0,0,0,12,332,1021
"1284","1284",2149,0,0,27,1519,1071,1034,1115,1,0,0,325,333,350,350,360,0,0,0,0,0,283,56,264
"1285","1285",1083,121,0,10,4,1018,530,553,1,1,0,117,120,140,117,114,125,117,0,0,0,32,185,852
"1286","1286",2094,0,0,25,43,1727,1048,1046,1,0,0,303,299,300,339,336,0,0,0,0,0,37,1875,114
"1287","1287",2520,0,0,13,14,1927,1312,1208,1,0,0,810,788,0,0,0,0,0,0,0,0,195,0,2298
"1288","1288",1263,0,0,13,13,1196,622,641,1,0,0,197,220,230,229,225,0,0,0,0,0,89,13,1135
"1289","1289",3689,429,0,96,628,1982,1781,1908,1,1,0,381,367,373,389,410,238,316,0,0,0,132,1915,918
"1290","1290",641,0,0,24,15,599,296,345,1,0,0,87,81,105,106,108,0,0,0,0,0,35,431,136
"1291","1291",3138,236,0,17,178,2835,1534,1604,1,1,0,373,355,367,368,329,311,271,0,0,0,65,1840,1038
"1292","1292",1877,0,0,72,52,1471,927,950,1,0,0,255,285,307,301,317,0,0,0,0,0,91,1357,305
"1293","1293",436,0,0,8,5,411,205,231,1,0,0,57,75,58,64,74,0,0,0,0,0,14,79,330
"1294","1294",3018,0,0,183,2162,353,1622,1396,1,0,0,512,487,457,456,467,0,0,0,0,0,324,73,276
"1295","1295",2277,0,0,123,791,921,1089,1188,1,0,0,342,328,352,367,370,0,0,0,0,0,235,136,992
"1296","1296",1136,0,0,28,12,994,545,591,1,0,0,163,176,163,178,196,0,0,0,0,0,14,443,639
"1297","1297",238,0,0,0,4,226,130,108,1,0,0,28,37,41,35,49,0,0,0,0,0,1,104,129
"1298","1298",677,77,0,0,3,642,364,313,1,1,0,64,63,58,69,65,70,71,0,0,0,4,194,476
"1299","1299",2545,0,0,41,543,1754,1214,1331,1,0,0,386,372,397,406,386,0,0,0,0,0,172,168,1621
"1300","1300",472,0,0,19,23,445,238,234,1,0,0,71,79,70,74,93,0,0,0,0,0,28,350,52
"1301","1301",3425,0,0,9,24,2899,1762,1663,1,0,0,526,557,600,627,623,0,0,0,0,0,41,883,2468
"1302","1302",1684,96,0,19,10,1497,845,839,1,1,0,182,195,191,224,227,103,98,0,0,0,11,1253,391
"1303","1303",1868,0,0,59,187,1425,840,1028,1,0,0,269,269,257,275,280,0,0,0,0,0,56,1007,559
"1304","1304",1461,246,0,26,17,1298,676,785,1,1,0,110,125,127,128,111,175,211,0,0,0,36,1104,278
"1305","1305",1074,0,0,34,49,873,517,557,1,0,0,139,149,159,157,142,0,0,0,0,0,37,645,309
"1306","1306",1329,0,0,8,29,1239,683,646,1,0,0,195,204,204,207,197,0,0,0,0,0,26,120,1146
"1307","1307",4015,0,0,92,1680,2178,1985,2030,1,0,0,580,617,657,648,645,0,0,0,0,0,181,1531,531
"1308","1308",458,70,0,3,4,429,236,222,1,1,0,40,49,49,45,55,55,59,0,0,0,8,61,382
"1309","1309",2628,0,0,66,247,1768,1315,1313,1,0,0,462,428,379,363,308,0,0,0,0,0,53,1816,446
"1310","1310",640,0,0,0,51,435,319,321,1,0,0,196,0,0,0,0,0,0,0,0,0,12,26,551
"1311","1311",7092,0,0,515,5396,524,3552,3540,1,0,0,1223,1175,1184,1178,1150,0,0,0,0,0,449,245,487
"1312","1312",917,0,0,29,32,737,433,484,1,0,0,291,240,0,0,0,0,0,0,0,0,124,586,146
"1313","1313",928,102,0,14,17,862,467,461,1,1,0,90,114,114,124,104,47,82,0,0,0,13,642,242
"1314","1314",863,0,0,6,55,815,407,456,1,0,0,117,142,136,140,118,0,0,0,0,0,55,500,247
"1315","1315",3697,279,1,210,2180,651,1875,1822,1,1,1,477,476,484,464,434,322,298,0,0,0,234,445,628
"1316","1316",1256,0,0,9,29,1132,636,620,1,0,0,160,188,205,212,220,0,0,0,0,0,1,973,244
"1317","1317",3119,0,0,17,60,2673,1441,1678,1,0,0,530,513,504,500,465,0,0,0,0,0,62,285,2695
"1318","1318",2942,0,0,74,51,2358,1417,1525,1,0,0,432,438,477,484,472,0,0,0,0,0,207,992,1618
"1319","1319",2991,0,0,101,140,2543,1471,1520,1,0,0,431,464,461,493,489,0,0,0,0,0,161,1876,713
"1320","1320",1992,0,0,106,1073,723,939,1053,1,0,0,359,333,351,316,322,0,0,0,0,0,205,195,413
"1321","1321",1638,122,57,25,88,1408,354,1284,1,1,1,206,194,151,144,144,129,132,50,22,84,78,1041,406
"1322","1322",3168,0,0,7,66,2698,1550,1618,1,0,0,570,521,434,389,319,0,0,0,0,0,43,1079,1973
"1323","1323",2613,0,0,23,109,2295,1255,1358,1,0,0,684,638,165,185,212,0,0,0,0,0,108,1979,394
"1324","1324",1211,157,122,11,87,1055,317,894,1,1,1,59,73,84,86,88,135,155,69,37,89,36,657,420
"1325","1325",1224,133,147,13,355,920,351,873,1,1,1,39,53,87,90,106,137,141,122,88,48,155,391,310
"1326","1326",1269,0,489,7,129,998,406,863,0,0,1,0,0,0,0,0,0,0,324,240,216,73,713,347
"1327","1327",1032,13,0,40,453,381,253,779,1,1,0,164,170,166,163,160,20,26,0,0,0,61,206,272
"1328","1328",2128,2,283,33,112,1695,591,1537,0,0,1,0,0,0,0,0,0,0,276,281,1286,47,1149,787
"1329","1329",1561,0,0,27,47,1431,714,847,1,0,0,193,242,254,276,251,0,0,0,0,0,54,1009,424
"1330","1330",3206,0,0,38,136,2578,1636,1570,1,0,0,533,492,473,499,478,0,0,0,0,0,359,219,2454
"1331","1331",779,0,0,60,76,507,356,423,1,0,0,116,46,0,0,0,0,0,0,0,0,190,75,378
"1332","1332",1434,149,0,5,16,1283,675,759,1,1,0,121,137,156,162,172,141,162,0,0,0,10,240,1163
"1333","1333",682,0,0,11,20,632,348,334,1,0,0,98,108,102,95,90,0,0,0,0,0,26,233,392
"1334","1334",2905,0,0,7,258,2226,1440,1465,1,0,0,431,458,475,449,449,0,0,0,0,0,31,555,2054
"1335","1335",137,0,0,10,57,37,62,75,1,0,0,30,0,0,0,0,0,0,0,0,0,40,9,21
"1336","1336",2682,0,0,38,1165,1833,1282,1400,1,0,0,444,445,455,444,412,0,0,0,0,0,431,212,836
"1337","1337",1630,0,0,8,22,1501,716,914,1,0,0,217,234,248,269,269,0,0,0,0,0,11,307,1282
"1338","1338",1008,0,0,66,63,861,475,533,1,0,0,153,150,149,165,179,0,0,0,0,0,24,771,84
"1339","1339",124,0,0,6,11,81,58,66,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,57
"1340","1340",381,0,0,50,2,347,179,202,1,0,0,60,53,53,53,51,0,0,0,0,0,4,278,47
"1341","1341",481,0,0,47,4,453,243,238,1,0,0,70,83,79,93,80,0,0,0,0,0,15,346,69
"1342","1342",1768,0,0,74,1055,360,839,929,1,0,0,283,247,242,238,237,0,0,0,0,0,211,178,250
"1343","1343",941,0,0,4,51,882,474,467,1,0,0,147,154,159,178,166,0,0,0,0,0,184,5,697
"1344","1344",1521,0,0,7,56,1437,763,758,1,0,0,250,280,275,258,234,0,0,0,0,0,456,13,989
"1345","1345",1823,0,0,172,1050,314,899,924,1,0,0,374,332,304,228,167,0,0,0,0,0,226,79,296
"1346","1346",2123,0,0,44,43,1958,1055,1068,1,0,0,361,347,350,332,306,0,0,0,0,0,176,476,1384
"1347","1347",3033,0,0,21,2374,1125,1485,1548,1,0,0,433,425,449,457,507,0,0,0,0,0,151,35,452
"1348","1348",5088,0,0,52,991,3829,2520,2568,1,1,0,692,712,713,743,724,601,0,0,0,0,2011,46,1988
"1349","1349",572,0,0,20,27,474,309,263,1,0,0,114,50,0,0,0,0,0,0,0,0,232,56,237
"1350","1350",346,0,0,2,10,321,163,183,1,0,0,78,89,48,0,0,0,0,0,0,0,0,89,245
"1351","1351",2818,0,0,48,2238,1091,1337,1481,1,0,0,402,422,435,472,504,0,0,0,0,0,60,15,457
"1352","1352",2338,0,0,211,87,1491,1169,1169,1,0,0,350,383,378,392,409,0,0,0,0,0,923,134,983
"1353","1353",2117,0,0,157,508,1312,1071,1046,1,0,0,320,331,343,332,331,0,0,0,0,0,54,406,992
"1354","1354",4013,530,0,65,113,2887,2071,1942,1,1,0,351,367,368,413,436,557,559,0,0,0,37,3473,325
"1355","1355",1480,159,92,27,86,1263,381,1099,1,1,1,80,112,152,175,147,193,172,63,34,16,22,532,813
"1356","1356",1512,0,0,10,90,1363,706,806,1,0,0,244,255,260,261,252,0,0,0,0,0,96,397,919
"1357","1357",2753,0,0,43,925,1975,1377,1376,1,0,0,455,463,454,448,457,0,0,0,0,0,1060,16,709
"1358","1358",3136,0,0,29,73,2659,1569,1567,1,0,0,450,472,485,492,477,0,0,0,0,0,36,743,2255
"1359","1359",1080,0,0,132,515,101,521,559,1,0,0,184,192,192,189,173,0,0,0,0,0,369,3,61
"1360","1360",1473,0,0,186,277,827,737,736,1,0,0,255,235,181,178,150,0,0,0,0,0,27,852,131
"1361","1361",2934,0,0,35,2161,1032,1399,1535,1,0,0,450,500,518,485,468,0,0,0,0,0,281,41,416
"1362","1362",3568,0,0,24,225,2815,1707,1861,1,0,0,491,523,552,606,678,0,0,0,0,0,194,55,3070
"1363","1363",415,0,0,15,115,255,201,214,1,0,0,94,50,0,0,0,0,0,0,0,0,83,125,77
"1364","1364",1343,0,0,112,796,155,644,699,1,0,0,241,194,171,188,170,0,0,0,0,0,251,18,166
"1365","1365",4235,0,0,63,40,3832,2102,2133,1,0,0,596,602,720,719,675,0,0,0,0,0,73,640,3419
"1366","1366",3192,0,0,68,413,2547,1594,1598,1,0,0,488,484,470,460,430,0,0,0,0,0,375,525,1811
"1367","1367",3973,0,0,31,1034,2483,1849,2124,1,0,0,610,641,661,673,673,0,0,0,0,0,2034,49,825
"1368","1368",1655,0,0,31,95,1257,401,1254,1,0,0,270,261,269,278,262,0,0,0,0,0,102,1000,427
"1369","1369",2299,194,164,132,247,1849,611,1688,1,1,1,148,149,149,131,102,203,204,147,142,424,210,856,854
"1370","1370",1440,94,102,4,293,1085,236,1204,1,1,1,100,95,90,78,78,109,98,82,87,302,223,593,327
"1371","1371",2876,0,0,49,1118,2261,1459,1417,1,0,0,500,472,492,464,450,0,0,0,0,0,1261,158,290
"1372","1372",1551,171,0,42,36,1321,267,1284,1,1,0,143,185,203,191,210,176,178,0,0,0,43,1030,400
"1373","1373",1823,241,54,11,300,1497,604,1219,1,1,1,168,169,162,162,148,207,210,44,9,10,92,823,597
"1374","1374",5006,645,0,48,2123,3593,2203,2803,1,1,0,483,446,489,498,514,608,617,0,0,0,975,110,1750
"1375","1375",1695,123,0,17,482,1301,331,1364,1,1,0,159,173,248,266,299,146,131,0,0,0,312,482,402
"1376","1376",3334,0,0,65,193,2922,1645,1689,1,0,0,520,517,513,568,574,0,0,0,0,0,308,1888,880
"1377","1377",2983,327,174,30,238,2412,519,2464,1,1,1,188,243,281,288,285,286,322,169,142,136,151,1648,916
"1378","1378",1865,146,0,309,192,1605,578,1287,1,1,0,269,254,230,204,174,175,154,0,0,0,107,896,361
"1379","1379",2464,3,281,14,579,1855,945,1519,1,1,1,54,50,2,2,0,1,3,333,339,1355,316,997,558
"1380","1380",1231,2,420,6,70,1059,371,860,0,1,1,0,0,0,0,0,38,31,367,125,248,23,855,277
"1381","1381",2214,143,34,34,544,1692,595,1619,1,1,1,224,289,306,308,262,233,173,29,22,23,354,775,507
"1382","1382",1685,82,231,56,228,1386,571,1114,0,1,1,0,0,0,0,0,72,75,200,214,811,148,876,377
"1383","1383",1309,45,250,16,59,1074,394,915,0,1,1,0,0,1,0,0,21,29,176,185,602,20,384,830
"1384","1384",2025,147,70,33,331,1549,454,1571,1,1,1,192,233,241,268,277,192,163,50,34,22,140,609,912
"1385","1385",1813,150,14,25,77,1579,331,1482,1,1,1,255,249,248,197,191,156,120,18,13,14,24,864,823
"1386","1386",1400,94,77,46,128,1079,286,1114,1,1,1,100,79,78,79,74,76,98,72,80,283,58,487,681
"1387","1387",912,34,95,1,76,749,325,587,0,1,1,0,0,0,0,0,16,30,115,120,502,81,278,476
"1388","1388",1855,178,0,25,67,1593,350,1505,1,1,0,130,168,215,248,243,238,202,0,0,0,34,780,949
"1389","1389",2096,98,0,92,266,1449,418,1678,1,1,0,257,256,249,266,283,167,112,0,0,0,505,627,606
"1390","1390",7860,0,0,35,88,6241,3826,4034,1,0,0,1025,1109,1624,1643,1529,0,0,0,0,0,590,10,7137
"1391","1391",1571,138,269,32,343,1220,693,878,1,1,1,61,81,84,92,96,83,105,238,164,110,178,572,446
"1392","1392",4522,0,0,160,167,3176,2265,2257,1,0,0,699,720,748,787,730,0,0,0,0,0,2354,337,1504
"1393","1393",2469,238,259,50,613,1719,567,1902,1,1,1,54,49,48,46,114,167,170,234,220,824,489,774,543
"1394","1394",1418,0,0,57,151,1047,738,680,1,0,0,422,364,0,0,0,0,0,0,0,0,197,16,997
"1395","1395",2071,111,1,268,228,1331,542,1529,1,1,1,206,264,248,207,230,141,121,0,0,0,470,454,651
"1396","1396",2502,121,228,178,381,1818,804,1698,1,1,1,136,137,80,45,24,126,136,244,255,821,393,789,761
"1397","1397",2087,141,23,63,589,1427,452,1635,1,1,1,250,266,272,297,248,144,146,23,25,8,411,227,797
"1398","1398",2613,189,450,25,327,1840,596,2017,1,1,1,132,136,169,164,153,148,166,273,214,256,158,1247,856
"1399","1399",2105,89,161,100,306,1515,685,1420,1,1,1,133,125,114,115,104,73,64,199,194,609,405,679,615
"1400","1400",2808,153,131,53,562,1973,825,1983,1,1,1,251,263,259,266,249,178,148,145,136,420,562,567,1064
"1401","1401",2718,70,1,102,885,2072,617,2101,1,1,1,383,425,400,435,402,100,82,0,0,0,184,712,835
"1402","1402",2712,175,12,28,180,2274,778,1934,1,1,1,342,313,342,363,344,216,209,13,11,6,55,851,1598
"1403","1403",850,78,127,53,35,685,227,623,0,1,1,0,0,0,0,0,59,68,156,148,213,28,267,467
"1404","1404",2866,0,0,54,601,1862,1408,1458,1,0,0,440,455,496,534,541,0,0,0,0,0,132,165,1914
"1405","1405",2442,289,0,26,3,1861,1291,1151,1,1,0,246,264,259,269,267,311,311,0,0,0,30,295,2088
"1406","1406",2192,246,39,37,100,1808,376,1816,1,1,1,199,236,245,256,255,249,247,19,10,3,42,818,1195
"1407","1407",3171,307,0,42,58,2613,1492,1679,1,1,0,336,339,421,426,425,307,308,0,0,0,60,678,2333
"1408","1408",622,0,0,4,4,535,348,274,1,0,0,166,143,136,0,0,0,0,0,0,0,4,157,453
"1409","1409",671,0,0,9,17,637,314,357,1,0,0,99,103,102,124,111,0,0,0,0,0,22,127,496
"1410","1410",1956,0,0,24,36,1792,959,997,1,0,0,306,318,317,287,303,0,0,0,0,0,9,693,1194
"1411","1411",3759,339,298,39,246,2778,674,3085,1,1,1,194,213,191,160,126,384,366,293,242,711,85,1604,1785
"1412","1412",2432,328,141,36,84,2026,646,1786,1,1,1,115,103,110,111,124,367,357,130,82,205,64,900,1348
"1413","1413",819,1,0,6,49,649,169,650,1,1,0,121,136,133,147,132,2,1,0,0,0,28,315,421
"1414","1414",2751,0,385,25,150,2162,942,1809,0,0,1,0,0,0,0,0,0,0,368,411,1587,68,931,1577
"1415","1415",2545,15,386,34,86,2015,845,1700,0,0,1,0,0,0,0,0,0,5,419,410,1310,67,861,1497
"1416","1416",388,41,0,6,6,368,189,199,1,1,0,34,38,35,49,27,32,36,0,0,0,9,190,177
"1417","1417",2783,290,0,67,1884,1087,1391,1392,1,1,0,279,297,294,284,307,303,290,0,0,0,370,186,276
"1418","1418",3400,345,0,40,95,2786,1752,1648,1,1,0,324,364,369,386,400,376,355,0,0,0,92,1510,1663
"1419","1419",3015,320,0,45,1186,1866,1431,1584,1,1,0,297,283,280,282,314,312,313,0,0,0,131,49,1604
"1420","1420",6245,815,0,193,2912,3823,2884,3361,1,1,0,649,612,636,632,615,818,821,0,0,0,1290,249,1601
"1421","1421",4520,561,0,51,2305,2498,2247,2273,1,1,0,448,461,464,469,494,548,559,0,0,0,256,55,1853
"1422","1422",3912,297,0,86,62,2846,1985,1927,1,1,0,513,453,411,429,418,366,344,0,0,0,290,2083,1391
"1423","1423",6299,1085,0,110,2487,4350,3182,3117,1,1,0,554,557,543,507,383,1115,1090,0,0,0,1699,104,1899
"1424","1424",1081,96,0,44,19,971,535,546,1,1,0,115,132,115,133,106,80,93,0,0,0,1,813,204
"1425","1425",2298,306,0,14,43,1863,1092,1206,1,1,0,196,200,215,246,249,278,316,0,0,0,8,419,1814
"1426","1426",3968,463,0,172,1450,1748,1998,1970,1,1,0,407,399,421,423,426,471,467,0,0,0,153,133,2060
"1427","1427",3629,460,0,130,38,1736,1828,1801,1,1,0,340,346,374,397,419,505,465,0,0,0,304,2678,479
"1428","1428",2173,253,0,4,2,2006,1096,1077,1,1,0,233,229,212,218,196,254,266,0,0,0,16,47,2104
"1429","1429",3073,114,0,170,1134,1007,1557,1516,1,1,0,453,444,420,385,342,141,125,0,0,0,918,399,452
"1430","1430",5091,485,0,48,47,4273,2526,2565,1,1,0,621,621,589,561,557,552,513,0,0,0,158,241,4597
"1431","1431",3252,381,0,89,465,1650,1556,1696,1,1,0,305,354,337,365,368,399,370,0,0,0,1283,629,786
"1432","1432",3093,300,0,308,72,2396,1532,1561,1,1,0,385,362,349,332,342,329,326,0,0,0,825,891,997
"1433","1433",2589,292,0,162,89,2006,1191,1398,1,1,0,253,259,269,282,281,313,308,0,0,0,882,652,804
"1434","1434",4396,671,0,51,1938,3532,2138,2258,1,1,0,490,497,412,317,222,660,627,0,0,0,984,51,1372
"1435","1435",2676,335,0,18,17,2471,1441,1235,1,1,0,251,253,250,223,211,333,338,0,0,0,39,2046,556
